-dhs 0.80
-a 1.0 5.0
0.87 c 0.13
       lam   pyroxene    olivine  enstatite forsterite     silica     quartz
  21.30034 1716.95200 1841.00433 1895.67100 1931.90700 2877.99300 3285.68400
  21.30374 1716.75400 1840.99733 1895.18700 1934.23867 2874.18500 3289.19567
  21.30714 1716.55600 1840.98967 1894.70300 1936.56800 2870.37700 3292.68367
  21.31054 1716.35800 1840.98067 1894.21900 1938.89500 2866.56700 3296.14833
  21.31395 1716.16100 1840.97200 1893.73500 1941.21900 2862.75500 3299.58833
  21.31735 1715.96300 1840.96167 1893.25100 1943.54133 2858.94300 3303.00500
  21.32076 1715.76500 1840.95167 1892.76700 1945.86233 2855.12900 3306.39733
  21.32416 1715.56700 1840.94033 1892.28400 1948.18100 2851.38300 3309.67967
  21.32756 1715.36900 1840.92867 1891.80000 1950.49867 2847.67300 3312.89067
  21.33097 1715.17100 1840.74867 1891.31700 1954.25633 2843.96200 3316.07900
  21.33438 1714.97400 1840.53200 1890.83300 1958.28100 2840.24900 3319.24367
  21.33778 1714.77600 1840.30067 1890.35000 1962.30533 2836.53600 3322.38500
  21.34119 1714.57800 1840.05967 1889.86700 1966.32833 2832.82200 3325.50300
  21.34460 1714.38000 1839.80800 1889.38400 1970.35033 2829.10700 3328.59800
  21.34801 1714.18200 1839.54633 1888.90100 1974.37133 2825.39100 3331.66967
  21.35142 1713.98400 1839.27433 1888.41800 1978.39033 2821.67500 3334.71833
  21.35483 1713.78600 1838.99267 1887.93600 1982.40800 2817.95800 3337.74367
  21.35824 1713.58800 1838.70000 1887.45300 1986.42433 2814.24100 3340.74500
  21.36165 1713.39000 1838.39733 1886.97100 1990.43900 2810.52400 3343.72333
  21.36506 1713.19200 1838.08433 1886.48800 1994.45200 2806.80600 3346.67833
  21.36847 1712.99400 1837.76133 1886.00600 1998.46333 2803.11900 3349.57667
  21.37188 1712.79500 1837.42767 1885.52400 2002.47300 2799.50900 3352.36700
  21.37529 1712.59700 1837.08367 1885.04200 2006.48067 2795.89900 3355.13467
  21.37871 1712.39900 1836.73000 1884.56000 2010.48633 2792.28800 3357.87967
  21.38212 1712.20000 1836.36400 1884.07700 2014.49033 2788.67700 3360.60100
  21.38554 1712.00100 1835.89900 1883.59400 2018.49167 2785.06600 3363.29867
  21.38895 1711.80100 1835.33600 1883.11000 2022.49100 2781.45400 3365.97267
  21.39237 1711.60200 1834.44367 1882.62700 2026.48867 2777.84300 3368.62533
  21.39578 1711.40200 1833.53067 1882.14400 2030.55267 2774.23100 3371.25533
  21.39920 1711.20300 1832.61167 1881.66200 2034.84433 2770.62000 3373.86200
  21.40262 1711.00300 1831.68567 1881.17900 2039.13633 2767.00900 3376.44700
  21.40603 1710.80400 1830.75300 1880.69600 2043.42767 2763.39800 3379.00933
  21.40945 1710.60400 1829.81400 1880.21400 2047.72000 2759.78800 3381.54933
  21.41287 1710.40400 1828.86867 1879.73100 2052.01267 2756.17900 3384.06700
  21.41629 1710.20500 1827.91633 1879.24900 2056.30567 2752.66200 3386.46933
  21.41971 1710.00500 1826.95767 1878.76700 2060.60033 2749.15900 3388.83767
  21.42313 1709.80500 1825.99300 1878.28400 2064.89667 2745.65500 3391.18467
  21.42655 1709.60600 1825.02133 1877.80200 2069.19500 2742.15100 3393.50967
  21.42997 1709.40600 1824.04367 1877.32000 2073.49567 2738.64800 3395.81333
  21.43340 1709.20600 1823.05967 1876.83900 2077.79900 2735.14500 3398.09500
  21.43682 1709.00600 1822.06900 1876.35700 2082.10600 2731.64200 3400.35567
  21.44024 1708.80700 1821.05167 1875.87500 2086.41733 2728.14000 3402.59467
  21.44367 1708.60700 1819.89200 1875.39400 2090.73233 2724.63900 3404.81167
  21.44709 1708.40700 1818.64433 1874.91200 2095.05300 2721.13800 3407.00767
  21.45051 1708.20700 1817.32933 1874.43100 2099.37900 2717.63900 3409.18200
  21.45394 1708.00700 1816.00600 1873.95000 2103.71100 2714.14000 3411.33500
  21.45737 1707.80800 1814.67367 1873.46900 2108.05033 2710.64200 3413.46633
  21.46079 1707.60800 1813.33367 1872.98800 2112.39700 2707.19400 3415.53367
  21.46422 1707.40800 1811.98467 1872.50700 2116.37733 2703.80200 3417.52967
  21.46765 1707.20800 1810.62733 1872.02600 2120.07300 2700.41100 3419.50500
  21.47108 1707.00800 1809.26167 1871.54500 2123.77900 2697.02100 3421.45933
  21.47450 1706.80800 1807.88767 1871.06500 2127.49567 2693.63100 3423.39267
  21.47793 1706.60800 1806.50567 1870.58400 2131.22333 2690.24200 3425.30633
  21.48136 1706.40600 1805.11133 1870.10100 2134.96200 2686.85400 3427.19233
  21.48479 1706.20400 1803.70833 1869.61800 2138.71267 2683.46700 3429.05767
  21.48822 1706.00200 1802.29767 1869.13600 2142.47700 2680.08100 3430.90367
  21.49166 1705.79900 1800.87933 1868.65300 2146.25433 2676.69600 3432.72833
  21.49509 1705.59700 1799.45300 1868.17000 2150.04600 2673.31200 3434.53267
  21.49852 1705.39500 1797.91600 1867.68800 2153.85233 2669.92900 3436.31667
  21.50195 1705.19300 1796.34600 1867.20500 2157.67367 2666.54800 3438.08100
  21.50539 1704.99000 1794.83867 1866.72300 2161.51100 2663.16800 3439.82400
  21.50882 1704.78800 1793.32167 1866.24100 2165.36433 2659.89100 3441.46433
  21.51226 1704.58600 1791.79467 1865.75900 2169.23467 2656.61300 3443.08467
  21.51569 1704.38300 1790.25833 1865.27700 2173.12200 2653.33700 3444.68533
  21.51913 1704.18100 1788.71267 1864.79500 2177.02700 2650.06100 3446.26700
  21.52256 1703.97900 1787.15733 1864.31300 2180.95000 2646.78600 3447.82833
  21.52600 1703.77600 1785.59233 1863.83200 2184.89167 2643.51200 3449.37067
  21.52944 1703.57400 1784.01867 1863.35000 2188.85267 2640.23900 3450.89300
  21.53287 1703.37200 1782.43567 1862.86900 2191.23233 2636.96700 3452.39667
  21.53631 1703.16900 1780.84333 1862.38700 2193.32133 2633.69600 3453.88067
  21.53975 1702.96700 1779.24233 1861.90600 2195.43400 2630.42700 3455.34533
  21.54319 1702.76400 1777.63267 1861.42500 2197.57033 2627.15900 3456.79067
  21.54663 1702.56200 1776.01400 1860.94400 2199.73100 2623.89300 3458.21700
  21.55007 1702.35900 1774.38667 1860.46300 2201.91633 2620.62800 3459.62400
  21.55351 1702.15700 1772.71533 1859.98200 2204.12567 2617.41700 3460.97267
  21.55696 1701.95400 1770.93467 1859.50200 2206.36000 2614.25500 3462.26733
  21.56040 1701.75200 1769.52800 1859.02100 2208.61867 2611.09400 3463.54267
  21.56384 1701.54900 1768.26867 1858.54100 2210.90267 2607.93400 3464.79967
  21.56728 1701.34700 1766.99967 1858.06000 2213.21167 2604.77500 3466.03800
  21.57073 1701.14400 1765.72167 1857.58000 2215.54533 2601.61700 3467.25767
  21.57417 1700.94100 1764.43500 1857.10000 2217.90467 2598.46000 3468.45933
  21.57762 1700.73900 1763.13900 1856.62000 2220.28867 2595.30400 3469.64167
  21.58106 1700.53600 1761.83300 1856.14000 2222.69833 2592.15000 3470.80533
  21.58451 1700.33400 1760.51867 1855.66000 2225.13267 2588.99700 3471.95067
  21.58796 1700.13100 1759.19500 1855.18000 2227.59233 2585.84600 3473.07833
  21.59140 1699.92900 1757.86300 1854.70100 2230.07667 2582.69700 3474.18700
  21.59485 1699.72600 1756.52233 1854.22100 2232.58600 2579.54900 3475.27733
  21.59830 1699.52400 1755.17267 1853.74200 2235.08633 2576.40400 3476.35000
  21.60175 1699.32100 1753.81467 1853.26300 2237.05600 2573.35500 3477.33633
  21.60520 1699.11900 1752.44800 1852.78400 2239.04733 2570.30700 3478.30600
  21.60865 1698.91600 1751.07267 1852.30400 2241.06067 2567.26000 3479.25800
  21.61210 1698.71300 1749.58733 1851.82600 2243.09500 2564.21300 3480.19167
  21.61555 1698.51100 1748.25833 1851.34700 2245.15067 2561.16800 3481.10867
  21.61900 1698.30800 1747.69067 1850.86800 2247.22700 2558.12400 3482.00800
  21.62246 1698.10500 1747.11333 1850.38900 2249.32467 2555.08000 3482.88967
  21.62591 1697.90300 1746.52700 1849.91100 2251.44200 2552.03800 3483.75433
  21.62936 1697.70000 1745.93133 1849.43200 2253.57933 2548.99800 3484.60167
  21.63282 1697.49700 1745.32667 1848.95400 2255.73600 2545.95900 3485.43133
  21.63627 1697.29400 1744.71267 1848.47600 2257.91200 2542.92100 3486.24400
  21.63972 1697.09200 1744.08900 1847.99800 2260.10700 2539.88500 3487.03967
  21.64318 1696.88900 1743.45567 1847.52000 2262.32033 2536.85100 3487.81800
  21.64664 1696.68600 1742.81300 1847.04200 2264.55133 2533.86200 3488.55067
  21.65009 1696.48300 1742.16067 1846.56400 2266.80033 2530.92600 3489.23367
  21.65355 1696.28000 1741.49900 1846.08700 2269.06633 2527.98900 3489.90033
  21.65701 1696.07800 1740.82767 1845.60900 2271.34867 2525.05400 3490.55033
  21.66047 1695.87500 1740.14633 1845.13200 2273.64800 2522.12000 3491.18333
  21.66393 1695.67200 1739.45533 1844.65400 2275.96233 2519.18600 3491.80033
  21.66738 1695.46900 1738.72567 1844.17700 2278.01167 2516.25400 3492.40033
  21.67084 1695.26600 1737.87633 1843.70000 2278.93533 2513.32300 3492.98433
  21.67431 1695.06300 1737.54033 1843.22300 2279.86800 2510.39300 3493.55133
  21.67777 1694.86000 1737.45833 1842.74600 2280.80867 2507.46500 3494.10200
  21.68123 1694.65800 1737.36900 1842.26900 2281.75767 2504.53900 3494.63467
  21.68469 1694.45500 1737.27367 1841.79300 2282.71500 2501.61400 3495.15167
  21.68815 1694.25200 1737.17133 1841.31600 2283.68067 2498.69100 3495.65233
  21.69162 1694.05000 1737.06200 1840.84000 2284.65533 2495.77000 3496.13633
  21.69508 1693.84700 1736.94600 1840.36400 2285.63800 2492.93600 3496.55533
  21.69854 1693.64400 1736.82333 1839.88800 2286.62933 2490.11400 3496.95267
  21.70201 1693.44200 1736.69300 1839.41100 2287.62867 2487.29100 3497.33367
  21.70548 1693.23900 1736.55500 1838.93600 2288.63633 2484.47000 3497.69933
  21.70894 1693.03600 1736.41000 1838.46000 2289.65200 2481.64900 3498.04933
  21.71241 1692.83300 1736.25733 1837.98400 2290.67600 2478.82900 3498.38333
  21.71588 1692.63100 1736.09700 1837.50900 2291.70800 2476.01100 3498.70200
  21.71934 1692.42800 1735.92800 1837.03300 2292.74767 2473.19300 3499.00533
  21.72281 1692.22500 1735.75200 1836.55800 2293.79533 2470.37600 3499.29300
  21.72628 1692.02200 1735.47600 1836.08200 2294.85100 2467.56000 3499.56500
  21.72975 1691.82000 1735.20333 1835.60700 2295.91400 2464.74600 3499.82200
  21.73322 1691.61700 1735.78000 1835.13200 2296.98400 2461.93300 3500.06267
  21.73669 1691.41400 1736.35133 1834.65700 2298.00200 2459.12100 3500.28900
  21.74016 1691.21100 1736.91700 1834.18200 2298.86833 2456.34000 3500.48467
  21.74363 1691.00800 1737.47667 1833.70800 2299.72933 2453.62900 3500.63033
  21.74710 1690.80500 1738.03100 1833.23300 2300.58467 2450.91800 3500.76000
  21.75058 1690.60200 1738.57900 1832.75900 2301.43467 2448.20800 3500.87567
  21.75405 1690.39900 1739.12067 1832.28400 2302.27933 2445.49900 3500.97600
  21.75752 1690.19600 1739.65700 1831.81000 2303.11800 2442.79000 3501.06167
  21.76100 1689.99300 1740.18700 1831.33600 2303.95133 2440.08200 3501.13200
  21.76447 1689.79000 1740.71067 1830.86200 2304.77867 2437.37500 3501.18767
  21.76795 1689.58700 1741.22900 1830.38800 2305.60033 2434.66800 3501.22867
  21.77143 1689.38400 1741.74133 1829.91400 2306.41633 2431.96300 3501.25500
  21.77490 1689.18100 1742.24833 1829.44000 2307.22600 2429.25800 3501.26667
  21.77838 1688.97900 1742.74967 1828.96700 2308.03000 2426.55600 3501.26400
  21.78186 1688.77800 1743.24667 1828.49600 2308.82900 2423.85500 3501.24867
  21.78534 1688.57700 1743.57967 1828.02400 2309.62133 2421.15600 3501.21800
  21.78881 1688.37600 1744.43200 1827.55300 2310.40767 2418.52600 3501.14267
  21.79229 1688.17400 1745.97467 1827.08200 2311.18733 2415.93000 3501.03833
  21.79577 1687.97300 1747.52700 1826.61100 2311.96100 2413.33400 3500.91967
  21.79925 1687.77200 1749.09033 1826.14000 2312.72833 2410.73900 3500.78667
  21.80274 1687.57100 1750.66533 1825.66900 2313.48900 2408.14400 3500.63933
  21.80622 1687.37000 1752.25333 1825.19800 2314.22133 2405.55000 3500.47833
  21.80970 1687.16900 1753.85500 1824.72800 2314.89667 2402.95700 3500.30333
  21.81318 1686.96700 1755.47100 1824.25700 2315.55900 2400.36400 3500.11367
  21.81667 1686.76600 1757.10333 1823.78700 2316.20867 2397.77100 3499.91033
  21.82015 1686.56500 1758.75333 1823.31600 2316.84467 2395.18000 3499.69233
  21.82363 1686.36400 1760.42133 1822.84600 2317.46767 2392.58900 3499.46133
  21.82712 1686.16200 1762.10900 1822.37600 2318.07733 2389.99900 3499.21633
  21.83060 1685.96100 1763.81767 1821.90600 2318.67367 2387.41000 3498.95667
  21.83409 1685.76000 1765.54900 1821.43600 2319.25667 2384.82200 3498.68333
  21.83758 1685.55800 1767.30367 1820.96700 2319.82600 2382.33800 3498.35600
  21.84106 1685.35700 1769.03033 1820.49700 2320.38233 2379.85400 3498.01567
  21.84455 1685.15500 1770.66067 1820.02700 2320.92500 2377.37000 3497.66100
  21.84804 1684.95400 1772.52500 1819.55800 2321.45400 2374.88600 3497.29300
  21.85153 1684.75300 1774.48733 1819.08900 2321.96967 2372.40300 3496.91200
  21.85502 1684.55100 1776.48133 1818.61900 2322.47167 2369.92000 3496.51700
  21.85851 1684.35000 1778.50800 1818.15000 2322.96000 2367.43700 3496.10833
  21.86200 1684.14800 1780.56867 1817.68100 2323.43500 2364.95500 3495.68667
  21.86549 1683.94700 1782.66467 1817.21200 2323.89600 2362.47300 3495.25133
  21.86898 1683.74500 1784.79733 1816.74400 2324.34367 2359.99200 3494.80267
  21.87247 1683.54400 1786.96833 1816.27500 2324.77733 2357.51200 3494.34100
  21.87597 1683.34200 1789.17900 1815.80700 2325.27400 2355.03200 3493.86567
  21.87946 1683.14200 1791.42967 1815.33900 2325.95267 2352.55300 3493.37833
  21.88295 1682.94300 1793.72367 1814.87300 2326.61133 2350.11300 3492.86800
  21.88645 1682.74300 1796.06033 1814.40700 2327.25000 2347.75000 3492.32067
  21.88994 1682.54400 1798.44133 1813.94200 2327.86700 2345.38700 3491.76000
  21.89344 1682.34500 1800.86767 1813.47600 2328.46400 2343.02500 3491.18600
  21.89693 1682.14600 1803.34033 1813.01100 2329.03967 2340.66200 3490.59933
  21.90043 1681.94700 1805.74933 1812.54600 2329.59533 2338.29900 3490.00000
  21.90393 1681.74700 1808.11700 1812.08000 2330.13000 2335.93700 3489.38800
  21.90743 1681.54800 1810.32200 1811.61500 2330.64433 2333.57500 3488.76267
  21.91092 1681.34900 1812.56633 1811.15000 2331.13800 2331.21300 3488.12500
  21.91442 1681.14900 1814.85033 1810.68500 2331.61133 2328.85200 3487.47400
  21.91792 1680.95000 1817.17500 1810.22100 2332.06367 2326.49100 3486.81033
  21.92142 1680.75100 1819.54033 1809.75600 2332.49600 2324.13000 3486.13433
  21.92492 1680.55100 1821.94700 1809.29100 2332.90733 2321.77000 3485.44567
  21.92842 1680.35200 1824.39533 1808.82700 2333.29867 2319.41000 3484.74367
  21.93193 1680.15300 1826.88567 1808.36300 2333.66967 2317.12000 3484.01167
  21.93543 1679.95300 1829.41833 1807.89800 2334.02000 2314.87500 3483.25467
  21.93893 1679.75400 1831.99333 1807.43400 2334.35000 2312.63000 3482.48533
  21.94243 1679.55400 1834.61067 1806.97000 2334.66000 2310.38500 3481.70333
  21.94594 1679.35500 1837.27100 1806.50600 2334.90467 2308.14000 3480.90900
  21.94944 1679.15500 1839.97433 1806.04300 2334.93000 2305.89500 3480.10233
  21.95295 1678.95600 1842.72033 1805.57900 2334.93700 2303.65000 3479.28367
  21.95645 1678.75600 1845.50900 1805.11600 2334.92533 2301.40600 3478.45200
  21.95996 1678.55700 1848.17733 1804.65200 2334.89567 2299.16100 3477.60833
  21.96347 1678.35700 1850.83967 1804.18900 2334.84733 2296.91700 3476.75233
  21.96697 1678.15800 1853.50667 1803.72600 2334.78100 2294.67300 3475.88433
  21.97048 1677.95800 1856.21000 1803.26300 2334.69633 2292.42900 3475.00433
  21.97399 1677.75900 1858.94867 1802.80000 2334.59367 2290.18500 3474.11200
  21.97750 1677.55900 1861.72167 1802.33700 2334.47267 2287.94200 3473.20767
  21.98101 1677.36100 1864.52933 1801.87500 2334.33500 2285.80500 3472.27200
  21.98452 1677.16400 1867.37133 1801.41500 2334.17967 2283.68900 3471.32100
  21.98803 1676.96700 1870.24700 1800.95500 2334.00667 2281.57200 3470.35900
  21.99154 1676.77000 1873.15567 1800.49500 2333.81567 2279.45500 3469.38400
  21.99505 1676.57300 1876.09667 1800.03600 2333.60700 2277.33800 3468.39767
  21.99856 1676.37600 1879.06933 1799.57600 2333.38033 2275.22000 3467.39967
  22.00208 1676.20200 1882.07367 1799.10000 2333.13667 2273.10300 3466.38933
  22.00559 1676.04600 1885.10767 1798.61200 2332.87533 2270.98600 3465.36767
  22.00910 1675.88900 1888.17233 1798.12400 2332.59633 2268.86900 3464.33433
  22.01262 1675.73200 1891.26567 1797.63700 2332.30000 2266.75200 3463.28867
  22.01613 1675.57500 1894.38700 1797.14900 2331.97933 2264.63400 3462.23233
  22.01965 1675.41800 1897.34300 1796.66200 2330.91000 2262.51700 3461.16300
  22.02317 1675.26100 1900.29233 1796.17500 2329.82200 2260.40000 3460.08267
  22.02668 1675.10400 1903.22700 1795.68700 2328.71467 2258.29200 3458.99000
  22.03020 1674.94700 1906.18700 1795.20000 2327.58900 2256.30100 3457.86700
  22.03372 1674.79100 1909.17167 1794.71300 2326.44500 2254.30900 3456.73167
  22.03724 1674.63400 1912.18033 1794.22600 2325.28233 2252.31800 3455.58600
  22.04076 1674.47700 1915.21200 1793.73900 2324.10133 2250.32600 3454.42767
  22.04428 1674.31900 1918.26600 1793.25200 2322.90233 2248.33400 3453.25900
  22.04780 1674.16200 1921.34167 1792.76500 2321.68500 2246.34100 3452.07800
  22.05132 1674.00500 1924.43867 1792.27800 2320.45033 2244.34900 3450.88600
  22.05484 1673.84800 1927.55533 1791.79200 2319.19767 2242.35700 3449.68300
  22.05836 1673.69100 1930.69167 1791.30500 2317.92733 2240.36400 3448.46767
  22.06188 1673.53400 1933.84633 1790.81800 2316.63933 2238.37200 3447.24233
  22.06541 1673.37700 1937.01900 1790.33200 2315.33400 2236.37900 3446.00467
  22.06893 1673.21900 1940.20833 1789.84500 2314.01167 2234.38700 3444.75633
  22.07245 1673.06200 1943.41433 1789.35900 2312.67167 2232.39400 3443.49600
  22.07598 1672.90500 1946.61167 1788.87300 2311.31567 2230.43500 3442.22133
  22.07950 1672.74800 1949.68300 1788.38600 2309.94200 2228.57000 3440.92533
  22.08303 1672.59200 1953.25000 1787.90200 2308.55233 2226.70700 3439.62067
  22.08656 1672.43600 1957.15700 1787.41700 2307.14667 2224.84300 3438.30467
  22.09008 1672.28000 1961.08600 1786.93300 2305.07767 2222.98000 3436.97767
  22.09361 1672.12500 1965.03700 1786.44800 2302.78733 2221.11600 3435.63933
  22.09714 1671.96900 1969.00900 1785.96400 2300.47967 2219.25200 3434.29000
  22.10067 1671.81300 1973.00233 1785.48000 2298.15367 2217.38800 3432.92967
  22.10420 1671.65700 1977.01500 1784.99600 2295.81033 2215.52400 3431.55900
  22.10773 1671.50200 1981.04733 1784.51200 2293.45033 2213.65900 3430.17633
  22.11126 1671.34600 1985.09900 1784.02800 2291.07300 2211.79500 3428.78267
  22.11479 1671.19000 1989.16900 1783.54400 2288.67800 2209.93000 3427.37900
  22.11832 1671.03400 1993.25700 1783.06000 2286.26667 2208.06600 3425.96400
  22.12185 1670.87800 1997.36267 1782.57600 2283.83867 2206.20100 3424.53800
  22.12538 1670.72200 2001.48500 1782.09200 2281.39433 2204.39000 3423.09833
  22.12892 1670.56600 2005.62400 1781.60900 2278.93300 2202.65200 3421.64300
  22.13245 1670.41000 2009.77933 1781.12500 2276.45600 2200.91400 3420.17700
  22.13598 1670.25400 2013.92333 1780.64100 2273.96267 2199.17500 3418.70033
  22.13952 1670.09800 2017.99933 1780.15800 2271.45300 2197.43700 3417.21267
  22.14305 1669.94200 2021.95167 1779.67500 2268.92767 2195.69800 3415.71433
  22.14659 1669.78600 2025.86000 1779.19100 2266.38667 2193.95900 3414.20467
  22.15013 1669.63000 2029.78567 1778.70800 2263.83000 2192.22000 3412.68433
  22.15366 1669.47400 2033.72833 1778.22500 2261.25800 2190.48100 3411.15333
  22.15720 1669.31800 2037.68833 1777.74200 2258.67033 2188.74200 3409.61167
  22.16074 1669.16100 2041.66567 1777.25900 2256.07100 2187.00300 3408.06000
  22.16428 1669.00500 2045.66100 1776.77600 2253.45733 2185.26300 3406.49700
  22.16782 1668.84900 2049.67333 1776.29300 2250.82433 2183.52400 3404.92333
  22.17136 1668.69300 2053.70333 1775.81000 2248.17300 2181.78400 3403.33900
  22.17490 1668.53600 2057.75200 1775.32700 2245.50233 2180.11100 3401.74367
  22.17844 1668.38000 2061.81867 1774.84400 2242.81333 2178.49200 3400.13767
  22.18198 1668.22400 2065.90367 1774.36200 2240.10567 2176.87300 3398.52033
  22.18552 1668.07200 2070.01200 1773.88400 2237.38367 2175.25600 3396.89567
  22.18907 1667.91900 2074.14000 1773.40600 2234.64333 2173.64000 3395.26067
  22.19261 1667.76700 2078.28667 1772.92800 2231.88500 2172.02400 3393.61433
  22.19615 1667.61500 2082.44433 1772.45100 2229.10800 2170.40700 3391.95767
  22.19970 1667.46300 2086.59633 1771.97300 2226.31300 2168.79100 3390.29000
  22.20324 1667.31000 2090.59233 1771.49500 2223.49967 2167.17400 3388.61167
  22.20679 1667.15800 2094.54767 1771.01800 2220.66867 2165.55800 3386.92300
  22.21033 1667.00600 2098.52400 1770.54100 2217.81967 2163.94100 3385.22367
  22.21388 1666.85300 2102.52067 1770.06300 2214.95300 2162.32400 3383.51433
  22.21743 1666.70100 2106.53967 1769.58600 2212.06867 2160.70800 3381.79400
  22.22098 1666.54900 2110.58100 1769.10900 2209.16667 2159.09100 3380.06300
  22.22452 1666.39600 2114.64567 1768.63200 2206.24700 2157.54700 3378.32567
  22.22807 1666.24400 2118.73333 1768.15500 2203.31067 2156.04100 3376.57967
  22.23162 1666.09100 2122.84467 1767.67800 2200.28067 2154.53600 3374.82300
  22.23517 1665.93900 2126.98200 1767.20100 2196.48133 2153.03000 3373.05500
  22.23872 1665.78600 2131.14400 1766.72400 2192.67167 2151.52500 3371.27700
  22.24227 1665.63400 2135.33200 1766.24700 2188.85133 2150.01900 3369.48833
  22.24583 1665.48100 2139.54667 1765.77100 2185.02100 2148.51400 3367.68933
  22.24938 1665.32800 2143.78833 1765.29400 2181.18133 2147.00800 3365.87900
  22.25293 1665.17600 2148.05733 1764.81700 2177.33100 2145.50300 3364.05900
  22.25649 1665.02300 2152.37133 1764.34100 2173.47133 2143.99700 3362.22767
  22.26004 1664.87000 2156.75200 1763.86500 2169.60200 2142.49200 3360.38633
  22.26359 1664.71800 2160.76533 1763.38800 2165.72300 2140.98600 3358.53500
  22.26715 1664.56500 2164.67100 1762.91200 2161.83433 2139.48100 3356.67233
  22.27070 1664.41200 2168.59567 1762.43600 2157.93633 2137.97500 3354.80067
  22.27426 1664.25900 2172.54033 1761.96000 2154.02967 2136.54000 3352.92600
  22.27782 1664.10700 2176.50433 1761.48400 2150.11367 2135.13400 3351.04433
  22.28138 1663.95400 2180.48800 1761.00800 2146.18867 2133.72700 3349.15167
  22.28493 1663.80100 2184.49167 1760.53200 2142.25567 2132.32100 3347.24833
  22.28849 1663.65000 2188.51800 1760.05800 2138.31500 2130.91500 3345.33500
  22.29205 1663.49900 2192.56333 1759.58400 2134.36567 2129.51000 3343.41133
  22.29561 1663.34700 2196.62867 1759.11000 2130.40833 2128.10500 3341.47667
  22.29917 1663.19600 2200.71400 1758.63700 2126.44233 2126.70000 3339.53167
  22.30273 1663.04500 2204.81900 1758.16300 2122.46900 2125.29500 3337.57600
  22.30629 1662.89300 2208.94367 1757.68900 2118.29633 2123.89000 3335.61033
  22.30986 1662.74200 2213.08700 1757.21600 2114.02000 2122.48500 3333.63400
  22.31342 1662.59000 2217.24967 1756.74200 2109.73367 2121.08100 3331.64700
  22.31698 1662.43900 2221.47033 1756.26900 2105.43667 2119.67600 3329.64933
  22.32055 1662.28700 2225.82333 1755.79500 2101.13000 2118.27100 3327.64167
  22.32411 1662.13600 2229.23633 1755.32200 2096.81333 2116.92900 3325.63667
  22.32767 1661.98400 2232.26733 1754.84900 2092.48833 2115.60700 3323.62433
  22.33124 1661.83300 2235.30300 1754.37600 2088.15333 2114.28500 3321.60133
  22.33481 1661.68100 2238.34333 1753.90300 2083.81033 2112.96300 3319.56767
  22.33837 1661.52900 2241.38800 1753.43000 2079.45900 2111.64100 3317.52333
  22.34194 1661.37800 2244.43667 1752.95700 2075.10000 2110.31900 3315.46767
  22.34551 1661.22600 2247.48967 1752.48400 2070.73300 2108.99800 3313.40167
  22.34908 1661.07400 2250.54633 1752.01100 2066.35900 2107.67700 3311.32567
  22.35264 1660.92300 2253.60633 1751.53900 2061.97767 2106.35600 3309.23800
  22.35621 1660.77100 2256.66967 1751.06600 2057.59033 2105.03500 3307.14067
  22.35978 1660.61900 2259.73633 1750.59300 2053.19600 2103.71400 3305.03267
  22.36335 1660.46700 2262.80500 1750.12100 2048.79667 2102.39300 3302.91367
  22.36693 1660.31500 2265.87667 1749.64800 2044.39200 2101.07300 3300.78500
  22.37050 1660.16300 2268.94933 1749.17600 2039.98167 2099.75300 3298.64500
  22.37407 1660.01200 2272.02433 1748.70400 2035.56633 2098.48000 3296.51033
  22.37764 1659.86000 2275.14267 1748.23200 2031.18500 2097.22300 3294.36967
  22.38122 1659.70800 2278.47200 1747.76000 2027.00933 2095.96500 3292.21800
  22.38479 1659.55600 2281.88433 1747.28800 2022.82533 2094.70800 3290.05533
  22.38836 1659.40500 2285.34367 1746.81700 2018.63467 2093.45300 3287.88200
  22.39194 1659.25500 2288.79667 1746.34800 2014.43800 2092.19800 3285.69867
  22.39552 1659.10600 2292.24100 1745.87900 2010.23500 2090.94500 3283.50533
  22.39909 1658.95700 2295.67500 1745.41000 2006.02600 2089.69100 3281.30033
  22.40267 1658.80700 2299.09867 1744.94100 2001.81133 2088.43800 3279.08467
  22.40625 1658.65800 2302.51200 1744.47300 1997.59167 2087.18500 3276.85833
  22.40982 1658.50800 2305.91333 1744.00400 1993.36767 2085.93200 3274.62133
  22.41340 1658.35900 2309.30200 1743.53600 1989.13933 2084.67900 3272.37333
  22.41698 1658.20900 2312.67767 1743.06700 1984.90733 2083.42700 3270.11500
  22.42056 1658.06000 2316.04033 1742.59900 1980.67300 2082.17500 3267.84600
  22.42414 1657.91000 2319.38833 1742.13100 1976.43633 2080.95900 3265.58200
  22.42772 1657.76100 2322.72133 1741.66300 1972.19700 2079.75700 3263.31300
  22.43130 1657.61100 2326.03900 1741.19500 1967.95700 2078.55500 3261.03233
  22.43489 1657.46200 2329.34000 1740.72700 1963.71567 2077.35300 3258.74033
  22.43847 1657.31200 2332.63467 1740.25900 1959.47433 2076.15200 3256.43700
  22.44205 1657.16200 2336.24533 1739.79100 1955.23267 2074.95100 3254.12300
  22.44564 1657.01200 2339.19767 1739.32300 1950.99167 2073.75000 3251.79767
  22.44922 1656.86300 2341.43933 1738.85500 1946.75233 2072.55000 3249.46067
  22.45280 1656.71300 2343.66633 1738.38800 1942.56800 2071.35000 3247.11367
