-dhs 0.80
-a 0.1 2.0
0.87 c 0.13
       lam   pyroxene    olivine  enstatite forsterite     silica     quartz
  40.36888  423.75800  192.68927  470.03050  340.36030  195.51780  166.52517
  40.37533  423.63440  192.61757  469.89930  341.65847  195.45460  166.48570
  40.38178  423.51090  192.54590  469.76820  342.96827  195.39140  166.44613
  40.38823  423.38740  192.47430  469.63700  344.21797  195.32830  166.40663
  40.39468  423.26390  192.40283  469.50600  345.42373  195.26510  166.36717
  40.40113  423.14040  192.33140  469.37490  346.64180  195.20200  166.32770
  40.40758  423.01700  192.26007  469.24390  347.87217  195.13890  166.28823
  40.41403  422.89370  192.18873  469.11300  349.11500  195.07590  166.24883
  40.42048  422.77040  192.11753  468.98210  350.37037  195.01280  166.20937
  40.42694  422.64710  192.04640  468.85120  351.63847  194.94990  166.16990
  40.43339  422.52380  191.97533  468.72030  352.91933  194.88690  166.13050
  40.43985  422.40060  191.90430  468.58950  354.21310  194.82400  166.09107
  40.44631  422.27750  191.83337  468.45880  355.51990  194.76100  166.05170
  40.45277  422.15430  191.76253  468.32800  356.83983  194.69820  166.01230
  40.45923  422.03120  191.69173  468.19740  358.17300  194.63530  165.97293
  40.46569  421.90820  191.62097  468.06670  359.51957  194.57250  165.93357
  40.47215  421.78520  191.55037  467.93610  360.87960  194.50970  165.89423
  40.47861  421.66220  191.47973  467.80550  362.25327  194.44690  165.85487
  40.48508  421.53930  191.40920  467.67500  363.64060  194.38420  165.81550
  40.49154  421.41640  191.33880  467.54450  365.04190  194.32140  165.77627
  40.49801  421.29360  191.26840  467.41410  366.45707  194.25870  165.73693
  40.50447  421.17070  191.19810  467.28360  367.88640  194.19590  165.69770
  40.51094  421.04800  191.12787  467.15330  369.32990  194.13320  165.65843
  40.51741  420.92520  191.05767  467.02290  370.78773  194.07050  165.61920
  40.52388  420.80250  190.98760  466.89260  372.26000  194.00790  165.57997
  40.53035  420.67990  190.91753  466.76240  373.74690  193.94530  165.54073
  40.53683  420.55730  190.84757  466.63220  375.24853  193.88270  165.50150
  40.54330  420.43470  190.77767  466.50200  376.76490  193.82010  165.46237
  40.54977  420.31220  190.70810  466.37180  378.29630  193.75760  165.42313
  40.55625  420.19030  190.63947  466.24240  379.84330  193.69580  165.38470
  40.56272  420.06870  190.57180  466.11310  381.40570  193.63420  165.34637
  40.56920  419.94710  190.50420  465.98390  382.98343  193.57260  165.30803
  40.57568  419.82550  190.43670  465.85470  384.57657  193.51100  165.26980
  40.58216  419.70400  190.36920  465.72550  386.18533  193.44950  165.23157
  40.58864  419.58250  190.30180  465.59640  387.80983  193.38800  165.19323
  40.59512  419.46110  190.23447  465.46730  389.45013  193.32650  165.15500
  40.60160  419.33970  190.16720  465.33830  391.10650  193.26500  165.11677
  40.60809  419.21830  190.09997  465.20930  392.77890  193.20360  165.07857
  40.61457  419.09700  190.03280  465.08030  394.46753  193.14220  165.04033
  40.62106  418.97570  189.96573  464.95140  396.17260  193.08080  165.00213
  40.62754  418.85440  189.89870  464.82250  398.00723  193.01950  164.96390
  40.63403  418.73320  189.83173  464.69370  400.03817  192.95820  164.92577
  40.64052  418.61200  189.76483  464.56490  402.09210  192.89690  164.88757
  40.64701  418.49090  189.69797  464.43610  404.16940  192.83560  164.84943
  40.65350  418.36980  189.63123  464.30740  406.27013  192.77440  164.81130
  40.65999  418.24870  189.56447  464.17870  408.39460  192.71330  164.77320
  40.66649  418.12770  189.49783  464.05000  410.54297  192.65210  164.73510
  40.67298  418.00670  189.43123  463.92140  412.71547  192.59100  164.69700
  40.67948  417.88580  189.36473  463.79280  414.91233  192.53000  164.65900
  40.68597  417.76490  189.29827  463.66430  417.13380  192.46890  164.62090
  40.69247  417.64400  189.23187  463.53580  419.38003  192.40790  164.58290
  40.69897  417.52320  189.16550  463.40730  421.65127  192.34690  164.54487
  40.70547  417.40240  189.09920  463.27890  423.94767  192.28600  164.50687
  40.71197  417.28160  189.03300  463.15050  426.26957  192.22500  164.46887
  40.71847  417.16090  188.96687  463.02220  428.61710  192.16410  164.43087
  40.72497  417.04030  188.90077  462.89390  430.99050  192.10330  164.39290
  40.73147  416.91960  188.83473  462.76560  433.39000  192.04240  164.35490
  40.73798  416.79900  188.76873  462.63740  435.81587  191.98160  164.31690
  40.74448  416.68140  188.70567  462.51210  438.27093  191.92350  164.28183
  40.75099  416.56370  188.64287  462.38690  440.75277  191.86550  164.24673
  40.75750  416.44620  188.58040  462.26170  443.26160  191.80760  164.21167
  40.76400  416.32860  188.51880  462.13660  445.79760  191.74960  164.17660
  40.77051  416.21110  188.45720  462.01150  448.36100  191.69170  164.14157
  40.77702  416.09360  188.39570  461.88650  450.95203  191.63380  164.10650
  40.78354  415.97620  188.33423  461.76140  453.57087  191.57590  164.07143
  40.79005  415.85880  188.27280  461.63650  456.21780  191.51800  164.03647
  40.79656  415.74150  188.21147  461.51150  458.89293  191.46020  164.00147
  40.80308  415.62410  188.15017  461.38660  461.59660  191.40240  163.96640
  40.80959  415.50690  188.08893  461.26170  464.32890  191.34460  163.93143
  40.81611  415.38960  188.02777  461.13690  467.09017  191.28690  163.89647
  40.82263  415.27240  187.96660  461.01210  469.88053  191.22910  163.86150
  40.82915  415.15520  187.90557  460.88730  472.70017  191.17140  163.82663
  40.83567  415.03810  187.84453  460.76260  475.54940  191.11370  163.79167
  40.84219  414.92100  187.78357  460.63790  478.42830  191.05600  163.75680
  40.84871  414.80400  187.72267  460.51330  481.33713  190.99830  163.72187
  40.85523  414.68690  187.66183  460.38870  484.27607  190.94060  163.68700
  40.86176  414.56990  187.60103  460.26410  487.24537  190.88300  163.65213
  40.86828  414.45300  187.54030  460.13960  490.24517  190.82540  163.61730
  40.87481  414.33610  187.47960  460.01510  493.05767  190.76790  163.58243
  40.88133  414.21920  187.41897  459.89060  495.89297  190.71030  163.54757
  40.88786  414.10240  187.35843  459.76620  498.75173  190.65280  163.51273
  40.89439  413.98560  187.29790  459.64180  501.63393  190.59530  163.47797
  40.90092  413.86880  187.23743  459.51740  504.53973  190.53790  163.44313
  40.90745  413.75210  187.17703  459.39310  507.46910  190.48040  163.40830
  40.91399  413.63540  187.11667  459.26880  510.42210  190.42300  163.37353
  40.92052  413.51870  187.05637  459.14460  513.39867  190.36560  163.33870
  40.92705  413.40240  186.99633  459.02060  516.39910  190.30850  163.30413
  40.93359  413.28720  186.93753  458.89790  519.42433  190.25260  163.27080
  40.94013  413.17210  186.87880  458.77520  522.47317  190.19660  163.23753
  40.94666  413.05710  186.82017  458.65260  525.54553  190.14080  163.20420
  40.95320  412.94200  186.76167  458.53000  528.64160  190.08490  163.17087
  40.95974  412.82710  186.70330  458.40740  531.76127  190.02900  163.13757
  40.96628  412.71210  186.64583  458.28490  534.90420  189.97320  163.10430
  40.97282  412.59720  186.58847  458.16240  538.07073  189.91740  163.07097
  40.97937  412.48230  186.53113  458.04000  541.26050  189.86170  163.03773
  40.98591  412.36750  186.47387  457.91760  544.47353  189.80590  163.00450
  40.99246  412.25270  186.41663  457.79520  547.70987  189.75020  162.97120
  40.99900  412.13790  186.35943  457.67280  550.96913  189.69450  162.93797
  41.00555  412.02320  186.30233  457.55050  554.25100  189.63890  162.90483
  41.01210  411.90850  186.24527  457.42820  557.55613  189.58320  162.87160
  41.01865  411.79380  186.18823  457.30600  560.88357  189.52760  162.83840
  41.02520  411.67920  186.13127  457.18380  564.23360  189.47200  162.80520
  41.03175  411.56460  186.07433  457.06160  567.60593  189.41650  162.77207
  41.03830  411.45000  186.01747  456.93950  571.00017  189.36090  162.73887
  41.04485  411.33550  185.96063  456.81740  574.41637  189.30540  162.70567
  41.05141  411.22100  185.90387  456.69540  577.85420  189.24990  162.67253
  41.05796  411.10660  185.84713  456.57330  581.31297  189.19450  162.63940
  41.06452  410.99220  185.79050  456.45140  584.79307  189.13910  162.60623
  41.07108  410.87780  185.73383  456.32940  588.29410  189.08360  162.57310
  41.07763  410.76350  185.67727  456.20750  591.81540  189.02830  162.54000
  41.08419  410.64920  185.62070  456.08560  595.35670  188.97290  162.50690
  41.09076  410.53490  185.56423  455.96380  598.91763  188.91760  162.47377
  41.09732  410.42070  185.50777  455.84200  602.49817  188.86230  162.44067
  41.10388  410.30650  185.45143  455.72020  606.09733  188.80700  162.40757
  41.11044  410.19240  185.39510  455.59850  609.71513  188.75170  162.37457
  41.11701  410.07870  185.33930  455.47730  612.53587  188.69700  162.34197
  41.12357  409.96630  185.28473  455.35730  614.04050  188.64330  162.31047
  41.13014  409.85390  185.23023  455.23740  615.54050  188.58960  162.27897
  41.13671  409.74150  185.17577  455.11750  617.03587  188.53590  162.24750
  41.14328  409.62920  185.12137  454.99760  618.52663  188.48230  162.21603
  41.14985  409.51680  185.06700  454.87780  620.01277  188.42870  162.18460
  41.15642  409.40460  185.01270  454.75800  621.49367  188.37510  162.15313
  41.16299  409.29230  184.95863  454.63820  622.96970  188.32140  162.12177
  41.16956  409.18010  184.90507  454.51850  624.44117  188.26780  162.09040
  41.17614  409.06800  184.85187  454.39880  625.90713  188.21430  162.05903
  41.18271  408.95580  184.79873  454.27910  627.36827  188.16070  162.02763
  41.18929  408.84380  184.74563  454.15950  628.82423  188.10720  161.99633
  41.19587  408.73170  184.69260  454.03990  630.27477  188.05370  161.96500
  41.20245  408.61970  184.63957  453.92030  631.72023  188.00020  161.93363
  41.20903  408.50770  184.58660  453.80080  633.16027  187.94670  161.90233
  41.21561  408.39570  184.53370  453.68130  634.59487  187.89330  161.87097
  41.22219  408.28380  184.48080  453.56190  636.02413  187.83990  161.83970
  41.22877  408.17190  184.42797  453.44250  637.44773  187.78650  161.80837
  41.23535  408.06010  184.37523  453.32310  638.86600  187.73310  161.77707
  41.24194  407.94830  184.32247  453.20370  640.27860  187.67980  161.74580
  41.24852  407.83650  184.26977  453.08440  641.68527  187.62650  161.71447
  41.25511  407.72480  184.21710  452.96520  643.08667  187.57320  161.68320
  41.26170  407.61300  184.16450  452.84590  644.48180  187.51990  161.65193
  41.26829  407.50140  184.11193  452.72670  645.87143  187.46670  161.62067
  41.27488  407.38970  184.05940  452.60760  647.25517  187.41350  161.58943
  41.28147  407.27810  184.00690  452.48840  648.63273  187.36030  161.55817
  41.28806  407.16660  183.95447  452.36930  650.00447  187.30710  161.52693
  41.29465  407.05500  183.90213  452.25030  651.37010  187.25400  161.49573
  41.30125  406.94360  183.84977  452.13120  652.72993  187.20080  161.46450
  41.30784  406.83240  183.79777  452.01250  654.08353  187.14800  161.43353
  41.31444  406.72160  183.74617  451.89420  655.43167  187.09550  161.40300
  41.32104  406.61090  183.69463  451.77600  656.77343  187.04310  161.37243
  41.32764  406.50020  183.64313  451.65780  658.10883  186.99070  161.34190
  41.33424  406.38950  183.59167  451.53960  659.43823  186.93830  161.31140
  41.34084  406.27890  183.54023  451.42150  660.76100  186.88590  161.28087
  41.34744  406.16830  183.48890  451.30340  662.07713  186.83360  161.25043
  41.35404  406.05780  183.43757  451.18530  663.38737  186.78130  161.21990
  41.36064  405.94720  183.38627  451.06730  664.69067  186.72900  161.18947
  41.36725  405.83670  183.33513  450.94930  664.77553  186.67670  161.15897
  41.37385  405.72630  183.28413  450.83130  663.87690  186.62450  161.12853
  41.38046  405.61590  183.23390  450.71340  662.97850  186.57230  161.09803
  41.38707  405.50550  183.18373  450.59550  662.08003  186.52010  161.06760
  41.39368  405.39520  183.13357  450.47760  661.18180  186.46790  161.03717
  41.40029  405.28480  183.08347  450.35980  660.28357  186.41570  161.00673
  41.40690  405.17460  183.03337  450.24200  659.38523  186.36360  160.97633
  41.41351  405.06430  182.98333  450.12420  658.48727  186.31150  160.94590
  41.42013  404.95410  182.93337  450.00650  657.58957  186.25940  160.91550
  41.42674  404.84390  182.88337  449.88880  656.69220  186.20740  160.88510
  41.43335  404.73380  182.83347  449.77110  655.79517  186.15530  160.85467
  41.43997  404.62370  182.78360  449.65350  654.89850  186.10330  160.82427
  41.44659  404.51360  182.73380  449.53590  654.00217  186.05140  160.79387
  41.45321  404.40360  182.68397  449.41840  653.10653  185.99940  160.76353
  41.45983  404.29360  182.63423  449.30080  652.21123  185.94750  160.73317
  41.46645  404.18360  182.58453  449.18340  651.31637  185.89550  160.70277
  41.47307  404.07370  182.53483  449.06590  650.42257  185.84370  160.67243
  41.47969  403.96380  182.48520  448.94850  649.52913  185.79180  160.64213
  41.48632  403.85390  182.43560  448.83110  648.63647  185.73990  160.61173
  41.49294  403.74410  182.38607  448.71380  647.74460  185.68810  160.58143
  41.49957  403.63490  182.33723  448.59710  646.85453  185.63680  160.55163
  41.50619  403.52590  182.28873  448.48070  645.96543  185.58560  160.52207
  41.51282  403.41700  182.24027  448.36430  645.07713  185.53450  160.49240
  41.51945  403.30810  182.19190  448.24800  644.19000  185.48340  160.46283
  41.52608  403.19920  182.14353  448.13170  643.30397  185.43230  160.43333
  41.53271  403.09040  182.09520  448.01540  642.41880  185.38120  160.40377
  41.53934  402.98160  182.04693  447.89920  641.53477  185.33020  160.37420
  41.54598  402.87290  181.99867  447.78300  640.65193  185.27910  160.34463
  41.55261  402.76410  181.95047  447.66680  639.77030  185.22820  160.31507
  41.55925  402.65540  181.90230  447.55070  638.88987  185.17720  160.28557
  41.56588  402.54680  181.85417  447.43460  638.01067  185.12620  160.25600
  41.57252  402.43820  181.80603  447.31850  637.13300  185.07530  160.22653
  41.57916  402.32960  181.75813  447.20250  636.25657  185.02440  160.19697
  41.58580  402.22100  181.71047  447.08650  635.38140  184.97350  160.16750
  41.59244  402.11250  181.66333  446.97050  634.50813  184.92270  160.13797
  41.59908  402.00400  181.61627  446.85460  633.63617  184.87180  160.10850
  41.60572  401.89560  181.56920  446.73870  632.76580  184.82100  160.07900
  41.61237  401.78720  181.52213  446.62290  631.89740  184.77020  160.04947
  41.61901  401.67880  181.47513  446.50700  630.72330  184.71950  160.02000
  41.62566  401.57040  181.42820  446.39120  629.23733  184.66870  159.99057
  41.63231  401.46210  181.38127  446.27550  627.77280  184.61800  159.96110
  41.63895  401.35390  181.33440  446.15980  626.32977  184.56730  159.93163
  41.64560  401.24560  181.28753  446.04410  624.90900  184.51670  159.90220
  41.65225  401.13740  181.24070  445.92840  623.50990  184.46600  159.87280
  41.65891  401.02920  181.19393  445.81280  622.13293  184.41540  159.84337
  41.66556  400.92110  181.14720  445.69720  620.77850  184.36480  159.81393
  41.67221  400.81300  181.10047  445.58170  619.44703  184.31420  159.78457
  41.67887  400.70490  181.05380  445.46620  618.13800  184.26360  159.75513
  41.68552  400.59690  181.00717  445.35070  616.85210  184.21300  159.72577
  41.69218  400.48910  180.96087  445.23550  615.58963  184.16270  159.69663
  41.69884  400.38150  180.91463  445.12040  614.35057  184.11250  159.66760
  41.70549  400.27380  180.86843  445.00540  613.13490  184.06230  159.63850
  41.71215  400.16630  180.82230  444.89030  611.94317  184.01210  159.60947
  41.71882  400.05870  180.77623  444.77540  610.77540  183.96200  159.58043
  41.72548  399.95120  180.73013  444.66040  609.63133  183.91180  159.55140
  41.73214  399.84370  180.68410  444.54550  608.51177  183.86170  159.52237
  41.73880  399.73630  180.63807  444.43060  607.41647  183.81160  159.49333
  41.74547  399.62890  180.59213  444.31580  606.34550  183.76150  159.46437
  41.75214  399.52150  180.54620  444.20100  605.29933  183.71150  159.43537
  41.75880  399.41410  180.50027  444.08620  604.27803  183.66150  159.40633
  41.76547  399.30680  180.45443  443.97150  603.28173  183.61150  159.37733
  41.77214  399.19950  180.40860  443.85670  602.31013  183.56150  159.34837
  41.77881  399.09230  180.36280  443.74210  601.36410  183.51150  159.31937
  41.78548  398.98510  180.31703  443.62740  600.44360  183.46160  159.29043
  41.79216  398.87790  180.27147  443.51280  599.54853  183.41170  159.26143
  41.79883  398.77080  180.22617  443.39820  598.67883  183.36180  159.23250
  41.80550  398.66370  180.18130  443.28370  597.83507  183.31200  159.20357
  41.81218  398.55660  180.13643  443.16920  597.01720  183.26210  159.17457
  41.81886  398.44960  180.09163  443.05470  596.22533  183.21230  159.14563
  41.82553  398.34250  180.04687  442.94030  595.45963  183.16250  159.11673
  41.83221  398.23560  180.00210  442.82590  594.72020  183.11270  159.08780
  41.83889  398.12860  179.95740  442.71150  594.00710  183.06300  159.05890
  41.84557  398.02170  179.91270  442.59720  593.32047  183.01320  159.03000
  41.85226  397.91480  179.86810  442.48280  592.66047  182.96350  159.00117
  41.85894  397.80800  179.82343  442.36860  592.02710  182.91380  158.97230
  41.86562  397.70120  179.77887  442.25430  591.42063  182.86410  158.94347
  41.87231  397.59440  179.73430  442.14010  590.89143  182.81440  158.91467
  41.87900  397.48770  179.68977  442.02590  590.63380  182.76480  158.88587
  41.88568  397.37870  179.64307  441.90950  590.38540  182.71290  158.85467
  41.89237  397.26970  179.59643  441.79310  590.14870  182.66110  158.82357
  41.89906  397.16080  179.54983  441.67670  589.92383  182.60920  158.79240
  41.90575  397.05180  179.50323  441.56030  589.71100  182.55740  158.76127
  41.91244  396.94300  179.45667  441.44400  589.51023  182.50570  158.73017
  41.91914  396.83410  179.41013  441.32770  589.32167  182.45390  158.69907
  41.92583  396.72530  179.36360  441.21150  589.14540  182.40220  158.66797
  41.93253  396.61650  179.31713  441.09520  588.98163  182.35040  158.63690
  41.93922  396.50780  179.27073  440.97900  588.83033  182.29870  158.60580
  41.94592  396.39910  179.22437  440.86290  588.69173  182.24710  158.57470
  41.95262  396.29040  179.17797  440.74680  588.56583  182.19540  158.54363
  41.95932  396.18180  179.13163  440.63070  588.45277  182.14380  158.51260
  41.96602  396.07320  179.08533  440.51460  588.35260  182.09220  158.48153
  41.97272  395.96460  179.03903  440.39860  588.26543  182.04060  158.45047
  41.97942  395.85610  178.99280  440.28260  588.19137  181.98910  158.41947
  41.98612  395.74750  178.94660  440.16670  588.13050  181.93750  158.38840
  41.99283  395.63910  178.90043  440.05080  588.08280  181.88600  158.35740
  41.99954  395.53060  178.85427  439.93490  588.04840  181.83450  158.32633
  42.00624  395.42220  178.80830  439.81900  588.02737  181.78310  158.29533
  42.01295  395.31390  178.76260  439.70320  588.01977  181.73160  158.26437
  42.01966  395.20550  178.71723  439.58750  588.02560  181.68020  158.23337
  42.02637  395.09720  178.67197  439.47170  588.04500  181.62880  158.20240
  42.03308  394.98900  178.62673  439.35600  588.07793  181.57750  158.17143
  42.03979  394.88080  178.58147  439.24030  588.12450  181.52610  158.14047
  42.04651  394.77260  178.53627  439.12470  588.18470  181.47480  158.10960
  42.05322  394.66440  178.49110  439.00910  588.25857  181.42350  158.07863
  42.05993  394.55630  178.44597  438.89350  588.34617  181.37230  158.04777
  42.06665  394.44820  178.40083  438.77790  588.44750  181.32100  158.01680
  42.07337  394.34010  178.35573  438.66240  588.56257  181.26980  157.98587
  42.08009  394.23170  178.31037  438.54660  588.69113  181.21820  157.95467
  42.08681  394.12340  178.26503  438.43090  588.83347  181.16670  157.92343
  42.09353  394.01510  178.21977  438.31510  588.98963  181.11530  157.89223
  42.10025  393.90690  178.17447  438.19940  589.15957  181.06380  157.86100
  42.10697  393.79870  178.12923  438.08380  589.34330  181.01240  157.82983
  42.11370  393.69050  178.08400  437.96810  589.54087  180.96100  157.79867
  42.12042  393.58240  178.03883  437.85250  589.75217  180.90960  157.76743
  42.12715  393.47430  177.99367  437.73700  589.97727  180.85820  157.73627
  42.13387  393.36620  177.94857  437.62140  589.82783  180.80690  157.70510
  42.14060  393.25810  177.90347  437.50600  589.45333  180.75560  157.67397
  42.14733  393.15010  177.85843  437.39050  589.07323  180.70430  157.64280
  42.15406  393.04210  177.81337  437.27510  588.68733  180.65300  157.61167
  42.16079  392.93420  177.76837  437.15970  588.29577  180.60180  157.58050
  42.16753  392.82630  177.72337  437.04430  587.89853  180.55060  157.54943
  42.17426  392.71840  177.67843  436.92900  587.49567  180.49940  157.51830
  42.18099  392.61060  177.63350  436.81370  587.08713  180.44820  157.48717
  42.18773  392.50280  177.58863  436.69840  586.67293  180.39700  157.45610
  42.19447  392.39500  177.54377  436.58320  586.25317  180.34590  157.42497
  42.20121  392.28730  177.49893  436.46800  585.82777  180.29470  157.39393
  42.20794  392.17960  177.45417  436.35290  585.39677  180.24360  157.36290
  42.21468  392.07190  177.40933  436.23770  584.96020  180.19250  157.33180
  42.22143  391.96430  177.36470  436.12260  584.51810  180.14140  157.30077
  42.22817  391.85670  177.32023  436.00760  584.07037  180.09030  157.26973
  42.23491  391.74910  177.27623  435.89260  583.61717  180.03930  157.23873
  42.24166  391.64150  177.23227  435.77760  583.15843  179.98830  157.20777
  42.24840  391.53400  177.18837  435.66260  582.69420  179.93730  157.17677
  42.25515  391.42660  177.14443  435.54770  582.22447  179.88630  157.14573
  42.26190  391.31910  177.10057  435.43280  581.74927  179.83530  157.11473
  42.26864  391.21160  177.05663  435.31780  581.26853  179.78430  157.08363
  42.27539  391.10380  177.01247  435.20260  580.78203  179.73280  157.05220
  42.28214  390.99600  176.96830  435.08740  580.29013  179.68150  157.02070
  42.28890  390.88830  176.92417  434.97220  579.79277  179.63010  156.98927
  42.29565  390.78050  176.88007  434.85700  579.29010  179.57870  156.95777
  42.30240  390.67280  176.83600  434.74190  578.78200  179.52740  156.92633
  42.30916  390.56520  176.79193  434.62680  578.26853  179.47610  156.89487
  42.31591  390.45760  176.74793  434.51180  577.74973  179.42480  156.86343
  42.32267  390.35000  176.70393  434.39670  577.22567  179.37360  156.83203
  42.32943  390.24240  176.65993  434.28170  576.69623  179.32230  156.80063
  42.33619  390.13490  176.61600  434.16680  576.16150  179.27110  156.76920
  42.34295  390.02740  176.57210  434.05190  575.62153  179.21990  156.73780
  42.34971  389.92000  176.52820  433.93700  575.07633  179.16880  156.70640
  42.35647  389.81260  176.48433  433.82210  574.52587  179.11760  156.67500
  42.36324  389.70520  176.44053  433.70730  573.97020  179.06650  156.64363
  42.37000  389.59780  176.39673  433.59250  573.40933  179.01540  156.61223
  42.37677  389.49050  176.35297  433.47780  572.84327  178.96430  156.58090
  42.38354  389.38320  176.30920  433.36310  572.27210  178.91330  156.54960
  42.39030  389.27600  176.26547  433.24840  571.69573  178.86230  156.51830
  42.39707  389.16880  176.22173  433.13370  571.25713  178.81130  156.48700
  42.40384  389.06160  176.17810  433.01910  570.85150  178.76030  156.45570
  42.41062  388.95440  176.13443  432.90450  570.45530  178.70930  156.42440
  42.41739  388.84730  176.09083  432.79000  570.06847  178.65840  156.39310
  42.42416  388.74020  176.04720  432.67540  569.69097  178.60750  156.36180
  42.43094  388.63320  176.00367  432.56100  569.32270  178.55660  156.33050
  42.43771  388.52620  175.96017  432.44650  568.96373  178.50570  156.29930
  42.44449  388.41920  175.91677  432.33210  568.61393  178.45490  156.26800
  42.45127  388.31220  175.87387  432.21770  568.27333  178.40410  156.23680
  42.45804  388.20530  175.83103  432.10340  567.94183  178.35330  156.20553
  42.46482  388.09830  175.78813  431.98890  567.61920  178.30230  156.17413
  42.47161  387.99100  175.74497  431.87410  567.30533  178.25120  156.14250
  42.47839  387.88380  175.70180  431.75940  567.00047  178.20000  156.11083
  42.48517  387.77660  175.65867  431.64480  566.70460  178.14890  156.07923
  42.49196  387.66940  175.61557  431.53020  566.41757  178.09790  156.04763
  42.49874  387.56220  175.57247  431.41560  566.13937  178.04680  156.01603
  42.50553  387.45510  175.52943  431.30100  565.87000  177.99580  155.98447
  42.51232  387.34810  175.48640  431.18650  565.60940  177.94480  155.95287
  42.51910  387.24100  175.44343  431.07200  565.35747  177.89380  155.92127
  42.52589  387.13400  175.40047  430.95760  565.11423  177.84280  155.88970
  42.53268  387.02710  175.35747  430.84320  564.87957  177.79190  155.85813
  42.53948  386.92010  175.31460  430.72880  564.65350  177.74090  155.82653
  42.54627  386.81320  175.27167  430.61440  564.43597  177.69000  155.79503
  42.55306  386.70640  175.22880  430.50010  564.22687  177.63910  155.76347
  42.55986  386.59950  175.18597  430.38580  564.02617  177.58820  155.73200
  42.56666  386.49270  175.14313  430.27160  563.83387  177.53740  155.70043
  42.57345  386.38600  175.10033  430.15730  563.64983  177.48650  155.66897
  42.58025  386.27920  175.05753  430.04320  563.47407  177.43570  155.63750
  42.58705  386.17250  175.01480  429.92900  563.30653  177.38490  155.60603
  42.59385  386.06590  174.97207  429.81490  563.14713  177.33410  155.57460
  42.60065  385.95920  174.92937  429.70080  562.99583  177.28330  155.54313
  42.60746  385.85260  174.88670  429.58670  562.85257  177.23260  155.51167
  42.61426  385.74610  174.84403  429.47270  562.71733  177.18180  155.48030
  42.62106  385.63950  174.80143  429.35870  562.59000  177.13110  155.44883
  42.62787  385.53300  174.75880  429.24480  562.47057  177.08040  155.41740
  42.63468  385.42660  174.71623  429.13090  562.35897  177.02980  155.38603
  42.64149  385.32010  174.67367  429.01700  562.25520  176.97920  155.35457
  42.64829  385.21370  174.63117  428.90310  562.15907  176.92850  155.32320
  42.65511  385.10740  174.58863  428.78930  562.07063  176.87790  155.29177
  42.66192  384.99970  174.54493  428.67420  563.77360  176.82610  155.25910
  42.66873  384.89110  174.50043  428.55810  565.88453  176.77330  155.22537
  42.67554  384.78250  174.45637  428.44200  568.02687  176.72060  155.19170
  42.68236  384.67390  174.41230  428.32600  570.20080  176.66780  155.15807
  42.68917  384.56540  174.36830  428.21000  572.40650  176.61510  155.12440
  42.69599  384.45690  174.32427  428.09400  574.64417  176.56240  155.09077
  42.70281  384.34850  174.28030  427.97810  576.91390  176.50980  155.05710
  42.70963  384.24010  174.23633  427.86220  579.21597  176.45710  155.02347
  42.71645  384.13170  174.19240  427.74630  581.55047  176.40450  154.98983
  42.72327  384.02330  174.14850  427.63050  583.91763  176.35190  154.95627
  42.73009  383.91500  174.10460  427.51470  586.31760  176.29940  154.92263
  42.73691  383.80670  174.06077  427.39900  588.75057  176.24680  154.88907
  42.74374  383.69850  174.01690  427.28320  591.21667  176.19430  154.85553
  42.75056  383.59030  173.97307  427.16760  593.71610  176.14180  154.82200
  42.75739  383.48210  173.92927  427.05190  596.24903  176.08930  154.78847
  42.76422  383.37400  173.88550  426.93630  598.81567  176.03690  154.75493
  42.77105  383.26580  173.84173  426.82070  601.41607  175.98450  154.72140
  42.77788  383.15780  173.79803  426.70510  604.05057  175.93210  154.68797
  42.78471  383.04970  173.75430  426.58960  606.71917  175.87970  154.65443
  42.79154  382.94170  173.71063  426.47410  609.42227  175.82730  154.62100
  42.79837  382.83370  173.66700  426.35870  612.15957  175.77500  154.58750
  42.80521  382.72580  173.62337  426.24320  614.93177  175.72270  154.55403
  42.81204  382.61790  173.57973  426.12790  617.73883  175.67040  154.52060
  42.81888  382.51000  173.53617  426.01250  620.58077  175.61820  154.48717
  42.82572  382.40220  173.49257  425.89720  623.45797  175.56590  154.45367
  42.83256  382.29440  173.44903  425.78190  626.37040  175.51370  154.42027
  42.83940  382.18660  173.40553  425.66660  629.31840  175.46150  154.38683
  42.84624  382.07890  173.36207  425.55140  632.30197  175.40930  154.35340
  42.85308  381.97120  173.31857  425.43620  635.32113  175.35720  154.32007
  42.85992  381.86340  173.27503  425.32100  638.37653  175.30500  154.28663
  42.86677  381.75570  173.23147  425.20580  641.46750  175.25290  154.25313
  42.87361  381.64800  173.18793  425.09060  644.59477  175.20070  154.21970
  42.88046  381.54040  173.14440  424.97550  647.75863  175.14870  154.18630
  42.88731  381.43280  173.10103  424.86030  650.95843  175.09660  154.15287
  42.89416  381.32520  173.05800  424.74530  654.19523  175.04450  154.11953
  42.90100  381.21760  173.01517  424.63020  657.46867  174.99250  154.08613
  42.90786  381.11010  172.97237  424.51520  660.77877  174.94050  154.05270
  42.91471  381.00260  172.92960  424.40020  664.12587  174.88850  154.01930
  42.92156  380.89520  172.88687  424.28530  667.50993  174.83660  153.98597
  42.92841  380.78770  172.84413  424.17030  670.79033  174.78470  153.95260
  42.93527  380.68040  172.80147  424.05550  674.00623  174.73280  153.91927
