-dhs 0.99
-a 0.1 2.0
0.87 c 0.13
       lam   pyroxene    olivine  enstatite forsterite     silica     quartz
  18.30240 2391.49800 2508.93933 2460.72300 3451.66733 1064.48500  503.70667
  18.30532 2391.31100 2516.61567 2461.02100 3443.73933 1065.11700  504.26453
  18.30825 2391.12300 2524.28733 2461.31900 3435.86067 1065.74900  504.82567
  18.31117 2390.93600 2531.95267 2461.61600 3428.03000 1066.38300  505.38997
  18.31409 2390.74800 2539.61267 2461.91300 3420.24767 1067.01700  505.95747
  18.31702 2390.56100 2547.26600 2462.21000 3412.51300 1067.65300  506.53623
  18.31994 2390.37300 2554.91367 2462.50700 3404.82600 1068.28900  507.12203
  18.32287 2390.18500 2562.51600 2462.80400 3397.18667 1068.92600  507.71127
  18.32580 2389.99700 2569.99500 2463.10000 3389.59433 1069.56500  508.30387
  18.32872 2389.80900 2576.72067 2463.39700 3382.04867 1070.20400  508.89983
  18.33165 2389.62100 2583.12233 2463.69300 3374.54900 1070.84400  509.49917
  18.33458 2389.43300 2589.51500 2463.98900 3367.09633 1071.48600  510.10200
  18.33750 2389.24500 2595.89867 2464.28400 3359.68867 1072.12800  510.70827
  18.34043 2389.05600 2602.27333 2464.58000 3352.32700 1072.77100  511.31787
  18.34336 2388.86800 2608.63833 2464.87600 3345.01000 1073.41500  511.93100
  18.34629 2388.67900 2614.99367 2465.17100 3337.73767 1074.06000  512.54750
  18.34922 2388.49100 2621.33933 2465.46600 3331.03300 1074.70700  513.17013
  18.35215 2388.30200 2627.67500 2465.76100 3324.46800 1075.35800  513.80667
  18.35508 2388.11300 2634.00067 2466.05600 3317.93133 1076.01100  514.44680
  18.35801 2387.92400 2640.31567 2466.35000 3311.42233 1076.66400  515.09067
  18.36094 2387.73500 2646.61967 2466.64500 3304.94200 1077.31900  515.73810
  18.36388 2387.54600 2652.88200 2466.93900 3298.49067 1077.97400  516.38923
  18.36681 2387.35800 2659.01633 2467.23400 3292.06833 1078.63200  517.04680
  18.36974 2387.17100 2663.69467 2467.52900 3285.67400 1079.29300  517.70973
  18.37267 2386.98400 2667.66200 2467.82400 3279.30967 1079.95400  518.37630
  18.37561 2386.79700 2671.61767 2468.11900 3272.97367 1080.61700  519.04657
  18.37854 2386.61000 2675.56333 2468.41400 3266.66633 1081.28000  519.72050
  18.38148 2386.42200 2679.49767 2468.70800 3260.38833 1081.94400  520.39820
  18.38441 2386.23500 2683.42100 2469.00300 3254.13933 1082.61100  521.09027
  18.38735 2386.04700 2687.33367 2469.29700 3247.91933 1083.28000  521.79077
  18.39028 2385.86000 2691.23533 2469.59100 3241.72900 1083.94900  522.49520
  18.39322 2385.67200 2695.12600 2469.88500 3235.56733 1084.62000  523.20353
  18.39616 2385.48400 2699.00600 2470.17900 3229.43500 1085.29100  523.91577
  18.39910 2385.29600 2702.87567 2470.47200 3225.44967 1085.96400  524.63197
  18.40203 2385.10800 2706.73400 2470.76600 3221.49433 1086.63700  525.35207
  18.40497 2384.92000 2710.56033 2471.05900 3217.53933 1087.31100  526.07607
  18.40791 2384.73200 2714.26467 2471.35200 3213.58400 1087.98700  526.80403
  18.41085 2384.54400 2719.90467 2471.64500 3209.62933 1088.66300  527.53597
  18.41379 2384.35500 2726.77133 2471.93700 3205.67500 1089.34100  528.27183
  18.41673 2384.16700 2733.62600 2472.23000 3201.72100 1090.02000  529.01463
  18.41967 2383.97800 2740.46933 2472.52200 3197.76833 1090.70600  529.77483
  18.42261 2383.78900 2747.29967 2472.81400 3193.81600 1091.39300  530.53923
  18.42556 2383.60100 2754.11667 2473.10600 3189.86533 1092.08100  531.30780
  18.42850 2383.41200 2760.92000 2473.39800 3185.91533 1092.77000  532.08060
  18.43144 2383.22300 2767.70900 2473.69000 3181.96767 1093.46000  532.85757
  18.43438 2383.03400 2774.48333 2473.98100 3178.02167 1094.15100  533.63877
  18.43733 2382.84500 2781.24267 2474.27300 3174.07733 1094.84300  534.42417
  18.44027 2382.65600 2787.98600 2474.56400 3170.13533 1095.53600  535.21380
  18.44322 2382.46600 2794.71333 2474.85500 3166.19567 1096.23000  536.00770
  18.44616 2382.27700 2801.41467 2475.14600 3162.36900 1096.92500  536.80583
  18.44911 2382.08700 2807.97833 2475.43600 3159.67100 1097.62100  537.60820
  18.45205 2381.89700 2813.14733 2475.72600 3156.95333 1098.31900  538.42660
  18.45500 2381.70500 2817.08900 2476.01400 3154.21767 1099.01800  539.25627
  18.45795 2381.51400 2821.02067 2476.30300 3151.46333 1099.71800  540.09043
  18.46089 2381.32200 2824.94200 2476.59100 3148.69200 1100.41900  540.92913
  18.46384 2381.13000 2828.85300 2476.87900 3145.90233 1101.12100  541.77233
  18.46679 2380.93800 2832.75433 2477.16700 3143.09500 1101.82500  542.62007
  18.46974 2380.74600 2836.64567 2477.45500 3140.27033 1102.52900  543.47227
  18.47269 2380.55400 2840.52700 2477.74300 3137.42767 1103.23400  544.32907
  18.47564 2380.36200 2844.39833 2478.03000 3134.56733 1103.94100  545.19033
  18.47859 2380.17000 2848.25933 2478.31700 3131.68933 1104.64800  546.05613
  18.48154 2379.97800 2852.11067 2478.60400 3128.79467 1105.35700  546.92650
  18.48449 2379.78500 2855.95200 2478.89100 3125.88267 1106.06700  547.80287
  18.48744 2379.59300 2859.78367 2479.17800 3122.95300 1106.78600  548.70293
  18.49040 2379.40000 2863.48100 2479.46500 3120.00633 1107.50600  549.60770
  18.49335 2379.20800 2869.22400 2479.75100 3117.04300 1108.22700  550.51737
  18.49630 2379.01500 2877.97900 2480.03700 3114.23767 1108.94900  551.43183
  18.49926 2378.82200 2886.72767 2480.32300 3112.53233 1109.67200  552.35110
  18.50221 2378.53800 2895.47000 2480.36400 3110.81400 1110.39700  553.27527
  18.50516 2378.22400 2904.20567 2480.32000 3109.08400 1111.12200  554.20417
  18.50812 2377.90900 2912.93467 2480.27700 3107.34133 1111.84800  555.13797
  18.51107 2377.59400 2921.65667 2480.23400 3105.58533 1112.57600  556.07660
  18.51403 2377.28000 2930.37100 2480.19100 3103.81633 1113.30500  557.02010
  18.51699 2376.96500 2939.07767 2480.14700 3102.03367 1114.03400  557.96847
  18.51994 2376.65000 2947.77567 2480.10300 3100.23767 1114.76800  558.93260
  18.52290 2376.33500 2956.46567 2480.06000 3098.42700 1115.50600  559.91370
  18.52586 2376.02000 2965.14700 2480.01600 3096.60233 1116.24400  560.89983
  18.52882 2375.70500 2973.81967 2479.97200 3094.76367 1116.98400  561.89120
  18.53178 2375.39000 2982.37400 2479.92700 3092.91000 1117.72500  562.88760
  18.53474 2375.07500 2990.66867 2479.88300 3091.04167 1118.46700  563.88923
  18.53770 2374.75800 2998.29667 2479.83600 3089.15633 1119.20900  564.89520
  18.54066 2374.44000 3005.93533 2479.78900 3087.25600 1119.95200  565.90633
  18.54362 2374.12300 3013.58367 2479.74200 3085.34033 1120.69600  566.92257
  18.54658 2373.80500 3021.24333 2479.69500 3083.32067 1121.44200  567.94397
  18.54954 2373.48700 3028.91433 2479.64800 3080.68867 1122.18800  568.97057
  18.55250 2373.16900 3036.59667 2479.60000 3078.05667 1122.93600  570.00230
  18.55546 2372.85100 3044.29100 2479.55200 3075.42667 1123.69100  571.06067
  18.55843 2372.53300 3051.99767 2479.50500 3072.79833 1124.44900  572.12763
  18.56139 2372.21500 3059.71767 2479.45700 3070.17300 1125.20800  573.20003
  18.56435 2371.89700 3067.45100 2479.40900 3067.55067 1125.96700  574.27787
  18.56732 2371.57900 3075.19867 2479.36100 3064.93333 1126.72800  575.36117
  18.57028 2371.26100 3082.96100 2479.31200 3062.32067 1127.49100  576.44990
  18.57325 2370.94300 3090.64733 2479.26400 3059.71367 1128.25400  577.54403
  18.57622 2370.62500 3098.32733 2479.21500 3057.11433 1129.01800  578.64367
  18.57918 2370.30700 3106.49667 2479.16700 3054.52267 1129.78400  579.74873
  18.58215 2369.98900 3114.69567 2479.11800 3051.94033 1130.55100  580.85920
  18.58512 2369.67100 3122.92567 2479.06900 3049.36800 1131.31900  581.97510
  18.58808 2369.35300 3131.18833 2479.02000 3046.80733 1132.09000  583.10293
  18.59105 2369.03400 3139.48600 2478.97000 3044.25967 1132.86700  584.25633
  18.59402 2368.71600 3147.81900 2478.92100 3041.72533 1133.64600  585.41543
  18.59699 2368.39800 3156.19033 2478.87200 3039.12467 1134.42600  586.58027
  18.59996 2368.07900 3164.60167 2478.82200 3035.79500 1135.20700  587.75087
  18.60293 2367.76100 3173.05500 2478.77200 3032.50867 1135.99000  588.92707
  18.60590 2367.44300 3181.55200 2478.72200 3029.26800 1136.77300  590.10880
  18.60887 2367.12400 3190.09500 2478.67200 3026.07533 1137.55800  591.29673
  18.61184 2366.80600 3198.68667 2478.62200 3022.93333 1138.34400  592.48993
  18.61481 2366.48700 3207.26033 2478.57200 3019.84500 1139.13100  593.68900
  18.61779 2366.16900 3215.78400 2478.52100 3016.81267 1139.91900  594.89360
  18.62076 2365.85000 3225.39567 2478.47100 3013.83933 1140.70900  596.10413
  18.62373 2365.51800 3235.22933 2478.40900 3010.91800 1141.50100  597.33267
  18.62671 2365.18600 3245.11500 2478.34500 3008.06100 1142.29800  598.57833
  18.62968 2364.85300 3255.05600 2478.28200 3005.27133 1143.09700  599.82967
  18.63266 2364.52000 3265.05500 2478.21800 3002.55233 1143.89700  601.08713
  18.63563 2364.18700 3275.11433 2478.15400 2999.90633 1144.69800  602.35027
  18.63861 2363.85400 3285.23600 2478.09000 2997.33733 1145.50100  603.61967
  18.64158 2363.52100 3295.42233 2478.02600 2994.84767 1146.30400  604.89493
  18.64456 2363.18800 3305.67567 2477.96200 2992.44033 1147.10900  606.17580
  18.64754 2362.85500 3315.99833 2477.89700 2990.11967 1147.91500  607.46300
  18.65052 2362.52200 3326.39300 2477.83300 2987.98567 1148.72300  608.75607
  18.65350 2362.18900 3336.86100 2477.76800 2985.92867 1149.53200  610.05473
  18.65647 2361.85600 3347.37533 2477.70300 2983.94967 1150.34200  611.35933
  18.65945 2361.52300 3357.79400 2477.63900 2982.05100 1151.16300  612.69647
  18.66243 2361.19000 3366.36967 2477.57400 2980.23400 1151.98700  614.04180
  18.66541 2360.85700 3373.72933 2477.50800 2978.50100 1152.81200  615.39340
  18.66839 2360.52300 3381.16467 2477.44300 2976.85400 1153.63800  616.75100
  18.67137 2360.19000 3388.67733 2477.37800 2975.29433 1154.46500  618.11487
  18.67436 2359.85700 3396.26800 2477.31200 2973.82333 1155.29400  619.48467
  18.67734 2359.52400 3403.93833 2477.24600 2972.44333 1156.12400  620.86040
  18.68032 2359.19000 3411.68833 2477.18100 2971.15567 1156.95600  622.24247
  18.68330 2358.85700 3419.51900 2477.11500 2969.96167 1157.78900  623.63047
  18.68629 2358.52400 3427.43200 2477.04900 2968.86333 1158.62300  625.02440
  18.68927 2358.19000 3435.42700 2476.98300 2967.86133 1159.45800  626.42433
  18.69226 2357.85700 3443.50533 2476.91600 2966.95767 1160.29800  627.83660
  18.69524 2357.52400 3451.66667 2476.85000 2966.15367 1161.14900  629.27727
  18.69823 2357.19000 3459.91233 2476.78300 2965.45000 1162.00100  630.72387
  18.70121 2356.85700 3468.02533 2476.71700 2966.53733 1162.85500  632.17680
  18.70420 2356.52300 3476.07933 2476.65000 2967.93533 1163.71000  633.63567
  18.70718 2356.18800 3483.93233 2476.58200 2969.39833 1164.56600  635.10060
  18.71017 2355.83500 3491.76567 2476.49700 2970.91467 1165.41500  636.56553
  18.71316 2355.48200 3499.59633 2476.41200 2972.49767 1166.26600  638.03647
  18.71615 2355.12900 3507.42400 2476.32800 2974.14633 1167.11700  639.51367
  18.71914 2354.77600 3515.24967 2476.24300 2975.86100 1167.97100  640.99693
  18.72213 2354.42200 3523.07200 2476.15800 2977.64167 1168.82500  642.48587
  18.72512 2354.06900 3530.89233 2476.07200 2979.48733 1169.68100  643.98113
  18.72811 2353.71600 3538.71033 2475.98700 2981.39867 1170.54600  645.49620
  18.73110 2353.36300 3546.52567 2475.90200 2983.37467 1171.42000  647.03047
  18.73409 2353.00900 3554.33900 2475.81600 2985.41500 1172.29500  648.57107
  18.73708 2352.65600 3562.15067 2475.73000 2987.51933 1173.17100  650.11807
  18.74007 2352.30300 3569.95967 2475.64400 2989.68700 1174.04900  651.67073
  18.74306 2351.94900 3577.59233 2475.55800 2991.91733 1174.92900  653.22947
  18.74606 2351.59600 3585.06233 2475.47200 2994.21033 1175.80900  654.79453
  18.74905 2351.24300 3589.61467 2475.38600 2996.56433 1176.69200  656.36527
  18.75204 2350.88900 3594.17600 2475.30000 3001.81767 1177.57500  657.94213
  18.75504 2350.53600 3598.74600 2475.21300 3008.42700 1178.46000  659.52460
  18.75803 2350.18200 3603.32433 2475.12700 3015.07067 1179.34700  661.11320
  18.76103 2349.82900 3607.91100 2475.04000 3021.74700 1180.23400  662.70780
  18.76403 2349.47500 3612.50667 2474.95300 3028.45600 1181.13700  664.32647
  18.76702 2349.12200 3617.11033 2474.86600 3035.19700 1182.04400  665.95700
  18.77002 2348.76800 3621.72267 2474.77900 3041.96900 1182.95300  667.59320
  18.77302 2348.41500 3626.34333 2474.69200 3048.77133 1183.86400  669.23553
  18.77601 2348.06100 3630.97200 2474.60400 3055.60367 1184.77600  670.88360
  18.77901 2347.70700 3635.60867 2474.51700 3062.46533 1185.69000  672.53733
  18.78201 2347.35400 3640.25333 2474.42900 3069.35467 1186.60500  674.19687
  18.78501 2347.00000 3644.82300 2474.34100 3076.27167 1187.52200  675.86213
  18.78801 2346.64600 3649.06967 2474.25400 3083.21500 1188.44000  677.53307
  18.79101 2346.29300 3654.01967 2474.16600 3090.18467 1189.36000  679.20980
  18.79401 2345.94900 3659.34433 2474.08700 3097.18500 1190.28600  680.89587
  18.79701 2345.62700 3664.68000 2474.02600 3104.22133 1191.22300  682.59533
  18.80001 2345.30400 3670.01267 2473.96400 3111.28067 1192.17900  684.31947
  18.80302 2344.98100 3675.34233 2473.90300 3120.39533 1193.13700  686.04907
  18.80602 2344.65800 3680.66833 2473.84100 3131.80900 1194.09700  687.78440
  18.80902 2344.33500 3685.99067 2473.78000 3143.24167 1195.05800  689.52480
  18.81202 2344.01200 3691.30933 2473.71800 3154.69300 1196.02100  691.27093
  18.81503 2343.68900 3696.62400 2473.65600 3166.16100 1196.98500  693.02247
  18.81803 2343.36600 3701.93533 2473.59400 3177.64500 1197.95100  694.77947
  18.82104 2343.04300 3707.24167 2473.53200 3189.14367 1198.91800  696.54187
  18.82404 2342.72000 3712.54433 2473.47000 3200.65600 1199.88700  698.30940
  18.82705 2342.39700 3717.84233 2473.40700 3212.18100 1200.85800  700.08200
  18.83006 2342.07400 3722.68967 2473.34500 3223.71733 1201.83000  701.86000
  18.83306 2341.75100 3727.33000 2473.28200 3235.26400 1202.80800  703.64587
  18.83607 2341.42800 3731.68000 2473.22000 3246.81967 1203.80600  705.44713
  18.83908 2341.10500 3736.02167 2473.15700 3258.38300 1204.80500  707.25320
  18.84209 2340.78100 3740.35433 2473.09400 3269.95367 1205.80500  709.06467
  18.84510 2340.45800 3744.67867 2473.03100 3281.52933 1206.80800  710.88133
  18.84810 2340.13500 3748.99433 2472.96700 3293.11000 1207.81100  712.70273
  18.85111 2339.81200 3753.30033 2472.90400 3304.69333 1208.81700  714.52933
  18.85412 2339.48800 3757.59733 2472.84100 3316.40567 1209.82400  716.36100
  18.85714 2339.16500 3761.88500 2472.77700 3328.72333 1210.83300  718.19747
  18.86015 2338.84200 3766.16400 2472.71300 3341.05167 1211.84400  720.03873
  18.86316 2338.51800 3770.43300 2472.64900 3353.38967 1212.85600  721.88487
  18.86617 2338.19500 3774.69133 2472.58500 3365.73700 1213.86900  723.73573
  18.86918 2337.87200 3778.94067 2472.52100 3378.09167 1214.89400  725.59340
  18.87220 2337.54800 3782.89133 2472.45700 3390.45367 1215.93200  727.45867
  18.87521 2337.22500 3786.41200 2472.39300 3402.82133 1216.97200  729.32880
  18.87822 2336.90100 3788.77600 2472.32800 3415.19367 1218.01400  731.20347
  18.88124 2336.58600 3790.95900 2472.27100 3427.57600 1219.06200  733.08580
  18.88425 2336.28400 3793.14367 2472.22500 3439.96933 1220.11700  734.97733
  18.88727 2335.98100 3795.31967 2472.17900 3452.36500 1221.17300  736.87340
  18.89029 2335.67900 3797.48667 2472.13300 3464.76200 1222.23100  738.77393
  18.89330 2335.37600 3799.64500 2472.08600 3477.15900 1223.29100  740.67893
  18.89632 2335.07400 3801.79400 2472.04000 3489.55500 1224.35300  742.58880
  18.89934 2334.77100 3803.93400 2471.99300 3501.94933 1225.41600  744.50320
  18.90235 2334.46900 3806.06433 2471.94600 3514.34067 1226.48100  746.42173
  18.90537 2334.16600 3808.18567 2471.89900 3526.72833 1227.56400  748.34200
  18.90839 2333.86300 3810.29767 2471.85200 3539.98767 1228.66000  750.26480
  18.91141 2333.56100 3812.40033 2471.80500 3553.39233 1229.75800  752.19187
  18.91443 2333.25800 3814.49333 2471.75700 3566.79967 1230.85800  754.12380
  18.91745 2332.95500 3815.71333 2471.71000 3580.20733 1231.96000  756.05993
  18.92047 2332.65200 3817.61367 2471.66200 3593.61600 1233.06300  758.00060
  18.92349 2332.35000 3820.52067 2471.61500 3607.02467 1234.16900  759.94580
  18.92652 2332.04700 3823.40533 2471.56700 3620.43200 1235.27600  761.89560
  18.92954 2331.74400 3826.26833 2471.51900 3633.83833 1236.38500  763.84987
  18.93256 2331.44100 3829.10967 2471.47100 3647.24300 1237.49500  765.80880
  18.93558 2331.13800 3831.92933 2471.42300 3660.64533 1238.60800  767.77220
  18.93861 2330.83500 3834.72767 2471.37500 3674.04400 1239.72200  769.73987
  18.94163 2330.53200 3837.50467 2471.32600 3687.43967 1240.86200  771.70080
  18.94466 2330.22900 3840.26100 2471.27800 3700.83100 1242.01100  773.66220
  18.94768 2329.92600 3842.99600 2471.22900 3714.21767 1243.16200  775.62813
  18.95071 2329.62300 3845.71033 2471.18000 3727.59933 1244.31500  777.59873
  18.95373 2329.32000 3848.40400 2471.13100 3740.97533 1245.47000  779.57420
  18.95676 2329.01700 3851.07700 2471.08200 3754.34567 1246.62600  781.55433
  18.95979 2328.71400 3853.21500 2471.03300 3766.51867 1247.78500  783.53933
  18.96282 2328.41100 3854.77700 2470.98400 3777.46733 1248.94600  785.52900
  18.96584 2328.10800 3853.71700 2470.93500 3788.42633 1250.10800  787.52353
  18.96887 2327.77600 3852.42467 2470.85900 3799.37000 1251.26100  789.51480
  18.97190 2327.42600 3851.10733 2470.76800 3810.30700 1252.40800  791.50580
  18.97493 2327.07700 3849.78367 2470.67700 3821.25500 1253.55600  793.50207
  18.97796 2326.72700 3848.45500 2470.58600 3832.21333 1254.73500  795.48087
  18.98099 2326.37800 3847.12100 2470.49400 3843.18200 1255.92100  797.46133
  18.98402 2326.02800 3845.78200 2470.40200 3854.16133 1257.10800  799.44713
  18.98705 2325.67900 3844.43833 2470.31100 3865.15133 1258.29800  801.43827
  18.99009 2325.32900 3843.09000 2470.21900 3876.15233 1259.48900  803.43473
  18.99312 2324.98000 3841.73800 2470.12700 3887.16400 1260.68300  805.43693
  18.99615 2324.63000 3840.38233 2470.03500 3898.18567 1261.87900  807.44487
  18.99919 2324.28000 3839.02267 2469.94200 3909.21867 1263.07700  809.45847
  19.00222 2323.87600 3837.65933 2469.75600 3920.26233 1264.27700  811.47780
  19.00525 2323.45100 3835.18233 2469.53500 3931.31700 1265.47900  813.50313
  19.00829 2323.02700 3833.43767 2469.31400 3942.38233 1266.68300  815.53453
  19.01132 2322.60200 3832.72833 2469.09200 3953.49100 1267.88900  817.57233
  19.01436 2322.17800 3832.01367 2468.87100 3965.01533 1269.13300  819.58080
  19.01740 2321.75400 3831.29367 2468.64900 3976.55600 1270.38000  821.59507
  19.02043 2321.32900 3830.56967 2468.42800 3988.11233 1271.62900  823.61567
  19.02347 2320.90500 3829.84100 2468.20600 3999.68500 1272.88000  825.64313
  19.02651 2320.48000 3829.10900 2467.98400 4011.27400 1274.13400  827.67733
  19.02955 2320.05600 3828.37400 2467.76200 4022.87967 1275.39000  829.71827
  19.03258 2319.63200 3827.63633 2467.54000 4034.50200 1276.64800  831.76633
  19.03562 2319.20700 3826.89700 2467.31800 4046.14033 1277.90800  833.82180
  19.03866 2318.78300 3826.15567 2467.09600 4057.79600 1279.17100  835.88440
  19.04170 2318.35900 3825.41333 2466.87300 4069.46800 1280.43600  837.95480
  19.04474 2317.93400 3824.67067 2466.65100 4081.15700 1281.70300  840.03293
  19.04779 2317.51000 3823.49000 2466.42800 4092.86333 1282.97400  842.11653
  19.05083 2317.08600 3821.70467 2466.20600 4104.58667 1284.29100  844.16467
  19.05387 2316.66100 3818.87800 2465.98300 4116.32733 1285.61100  846.22100
  19.05691 2316.22600 3815.89967 2465.75000 4128.07300 1286.92800  848.28300
  19.05996 2315.78400 3812.92600 2465.51100 4139.82967 1288.24500  850.35160
  19.06300 2315.34200 3809.96567 2465.27200 4151.60333 1289.56400  852.42873
  19.06604 2314.90100 3807.02000 2465.03300 4160.93767 1290.88500  854.51507
  19.06909 2314.45900 3804.08833 2464.79400 4168.44000 1292.20900  856.61027
  19.07213 2314.01700 3801.17167 2464.55500 4175.93700 1293.53600  858.71493
  19.07518 2313.57500 3798.27067 2464.31500 4183.42967 1294.86500  860.82920
  19.07822 2313.13400 3795.38633 2464.07600 4190.91867 1296.19600  862.95327
  19.08127 2312.69200 3792.51767 2463.83600 4198.40267 1297.53000  865.08727
  19.08432 2312.25000 3789.66700 2463.59700 4205.88167 1298.87100  867.22513
  19.08737 2311.80900 3786.83333 2463.35700 4213.35667 1300.25700  869.32547
  19.09041 2311.36700 3784.01800 2463.11700 4220.82733 1301.64500  871.43613
  19.09346 2310.92600 3780.60067 2462.87700 4228.29300 1303.03600  873.55740
  19.09651 2310.48400 3777.04867 2462.63700 4235.75433 1304.42900  875.68960
  19.09956 2310.04300 3773.42900 2462.39700 4243.21133 1305.82500  877.83300
  19.10261 2309.60100 3769.83400 2462.15600 4250.66333 1307.22300  879.98773
  19.10566 2309.16000 3766.26233 2461.91600 4258.11133 1308.62400  882.15373
  19.10871 2308.71800 3762.71567 2461.67500 4265.55467 1310.02800  884.33200
  19.11176 2308.27700 3759.19433 2461.43500 4272.99300 1311.43400  886.52187
  19.11482 2307.83500 3755.69900 2461.19400 4280.42700 1312.84300  888.72433
  19.11787 2307.39400 3752.22967 2460.95300 4287.60633 1314.25400  890.93947
  19.12092 2306.95300 3748.78667 2460.71300 4292.17033 1315.67600  893.15827
  19.12397 2306.51100 3745.37100 2460.47200 4296.71700 1317.14600  895.33707
  19.12703 2306.07000 3741.98233 2460.23000 4301.24633 1318.61800  897.52860
  19.13008 2305.62900 3738.62167 2459.98900 4305.75800 1320.09300  899.73373
  19.13314 2305.18700 3735.28900 2459.74800 4310.25300 1321.57100  901.95200
  19.13619 2304.74600 3731.91200 2459.50700 4314.73067 1323.05200  904.18420
  19.13925 2304.30500 3728.30667 2459.26500 4319.19133 1324.53500  906.43047
  19.14230 2303.86400 3725.09567 2459.02400 4323.63467 1326.02100  908.69073
  19.14536 2303.46000 3722.11000 2458.81400 4328.09167 1327.52500  910.97693
  19.14842 2303.06700 3719.16000 2458.61400 4332.54100 1329.03700  913.28140
  19.15148 2302.67400 3716.23733 2458.41500 4336.97367 1330.55100  915.60047
  19.15453 2302.28100 3713.34300 2458.21500 4341.39000 1332.06800  917.93520
  19.15759 2301.88800 3710.47667 2458.01400 4345.78967 1333.59700  920.27373
  19.16065 2301.49500 3707.63900 2457.81400 4350.17367 1335.18300  922.56980
  19.16371 2301.10200 3704.82967 2457.61400 4354.54100 1336.77100  924.88127
  19.16677 2300.70900 3702.05033 2457.41400 4358.89233 1338.36200  927.20813
  19.16983 2300.31600 3699.29933 2457.21300 4363.22700 1339.95600  929.55107
  19.17289 2299.92300 3696.57867 2457.01200 4365.57567 1341.55300  931.91007
  19.17596 2299.53000 3693.88767 2456.81200 4365.85600 1343.15300  934.28547
  19.17902 2299.13700 3691.22600 2456.61100 4366.13833 1344.75600  936.67793
  19.18208 2298.74400 3688.62733 2456.41000 4366.42267 1346.36200  939.08720
  19.18514 2298.35200 3686.02533 2456.20900 4366.71000 1347.97100  941.51380
  19.18821 2297.95900 3681.62567 2456.00800 4366.99900 1349.58300  943.95787
  19.19127 2297.56600 3677.25867 2455.80700 4367.29000 1351.19700  946.42007
  19.19434 2297.17300 3672.92367 2455.60600 4367.58400 1352.82500  948.88807
  19.19740 2296.78100 3668.62133 2455.40500 4367.88000 1354.51200  951.30940
  19.20047 2296.38800 3664.35167 2455.20300 4368.17867 1356.20200  953.74820
  19.20353 2295.99500 3660.11467 2455.00200 4368.47933 1357.89500  956.20487
  19.20660 2295.60200 3655.91000 2454.80000 4368.78267 1359.59100  958.68007
  19.20967 2295.21000 3651.73867 2454.59900 4369.08833 1361.29100  961.17373
  19.21273 2294.81700 3647.60000 2454.39700 4369.39733 1362.99300  963.68627
  19.21580 2294.42400 3643.49400 2454.19500 4369.70800 1364.69900  966.21767
  19.21887 2294.03200 3639.42133 2453.99300 4370.02167 1366.40800  968.76853
  19.22194 2293.63900 3635.38167 2453.79100 4370.33733 1368.12000  971.33900
  19.22501 2293.24700 3631.37533 2453.58900 4370.65633 1369.83500  973.92927
  19.22808 2292.85400 3627.69200 2453.38700 4370.11167 1371.55400  976.53980
  19.23115 2292.46200 3624.73700 2453.18500 4369.48600 1373.28600  979.16047
  19.23422 2292.08000 3623.09500 2452.99200 4368.87900 1375.09400  981.72987
  19.23729 2291.69800 3621.47267 2452.79800 4368.28100 1376.90600  984.31920
  19.24036 2291.31600 3619.86933 2452.60500 4367.69267 1378.72200  986.92813
  19.24344 2290.93400 3618.28600 2452.41100 4367.11367 1380.54100  989.55740
  19.24651 2290.55200 3616.72200 2452.21800 4366.54400 1382.36300  992.20687
  19.24958 2290.17000 3615.17800 2452.02400 4365.98367 1384.18900  994.87700
  19.25266 2289.78800 3613.65300 2451.83000 4365.43300 1386.01800  997.56813
  19.25573 2289.40600 3612.14867 2451.63700 4364.89133 1387.85100 1000.28020
  19.25881 2289.02400 3610.66367 2451.44300 4364.35900 1389.68800 1003.01393
  19.26188 2288.64200 3609.19900 2451.24900 4363.83567 1391.52700 1005.76893
  19.26496 2288.26100 3607.75433 2451.05400 4363.32200 1393.37100 1008.54627
  19.26803 2287.87900 3606.32967 2450.86000 4362.81733 1395.22300 1011.33907
  19.27111 2287.49700 3605.00800 2450.66600 4362.32233 1397.15900 1014.06893
  19.27419 2287.11500 3604.10567 2450.47200 4361.83633 1399.09800 1016.82013
  19.27727 2286.73300 3602.10033 2450.27700 4361.35900 1401.04100 1019.59247
  19.28034 2286.35200 3599.42400 2450.08300 4360.76300 1402.98800 1022.38620
  19.28342 2285.97000 3596.76533 2449.88800 4359.69167 1404.93800 1025.20167
  19.28650 2285.58800 3594.12467 2449.69300 4358.62600 1406.89300 1028.03893
  19.28958 2285.20600 3591.50200 2449.49900 4357.56667 1408.85100 1030.89867
  19.29266 2284.82500 3588.89733 2449.30400 4356.51400 1410.81300 1033.78047
  19.29574 2284.44300 3586.31067 2449.10900 4355.46733 1412.77900 1036.68473
  19.29882 2284.06100 3583.74200 2448.91400 4354.42700 1414.74800 1039.61207
  19.30191 2283.68000 3581.19133 2448.71900 4353.39300 1416.72200 1042.56187
  19.30499 2283.29800 3578.65833 2448.52300 4352.36567 1418.69900 1045.53520
  19.30807 2282.91700 3576.14300 2448.32800 4351.34400 1420.77900 1048.43427
  19.31115 2282.53500 3573.64567 2448.13300 4350.32900 1422.86400 1051.35393
  19.31424 2282.15300 3571.16600 2447.93700 4349.32000 1424.95300 1054.29620
  19.31732 2281.77200 3568.94000 2447.74200 4348.31700 1427.04700 1057.26033
